probability,angleinvcdf
0.061806180618061805,0.07569772269310546
0.061906190619061906,0.0757602412224297
0.062006200620062006,0.07582271203241447
0.062106210621062106,0.07588513525138924
0.06220622062206221,0.07594751100721453
0.06230623062306231,0.07600983942587856
0.06240624062406241,0.07607212063321135
0.06250625062506251,0.07613435475565634
0.0626062606260626,0.07619654191912943
0.0627062706270627,0.07625868224751657
0.0628062806280628,0.07632077586509994
0.0629062906290629,0.0763828228964573
0.063006300630063,0.0764448234655984
0.0631063106310631,0.07650677769450397
0.0632063206320632,0.07656868570579631
0.0633063306330633,0.07663054762222854
0.0634063406340634,0.0766923635659771
0.0635063506350635,0.07675413365723616
0.0636063606360636,0.0768158580168967
0.0637063706370637,0.0768775367659272
0.0638063806380638,0.0769391700247531
0.0639063906390639,0.07700075791187197
0.064006400640064,0.07706230054638798
0.06410641064106411,0.0771237980475238
0.06420642064206421,0.07718525053402121
0.06430643064306431,0.07724665812279155
0.06440644064406441,0.07730802093108789
0.06450645064506451,0.07736933907642496
0.06460646064606461,0.07743061267588955
0.06470647064706471,0.07749184184498516
0.06480648064806481,0.07755302669901715
0.06490649064906491,0.07761416735382871
0.06500650065006501,0.07767526392485201
0.06510651065106511,0.0777363165264036
0.06520652065206521,0.07779732527166733
0.06530653065306531,0.0778582902745258
0.06540654065406541,0.07791921164829436
0.06550655065506551,0.0779800895054082
0.06560656065606561,0.07804092395655657
0.06570657065706571,0.07810171511311928
0.06580658065806581,0.07816246308609932
0.06590659065906591,0.07822316798589025
0.06600660066006601,0.07828382992114656
0.06610661066106611,0.07834444900056035
0.06620662066206622,0.07840502533287823
0.06630663066306632,0.0784655590262825
0.0664066406640664,0.07852605018790383
0.0665066506650665,0.0785864989236217
0.0666066606660666,0.07864690533992545
0.0667066706670667,0.07870726954280893
0.0668066806680668,0.07876759163767122
0.0669066906690669,0.0788278717282934
0.067006700670067,0.07888810991858694
0.0671067106710671,0.07894830631240948
0.0672067206720672,0.07900846101308413
0.0673067306730673,0.07906857412307573
0.0674067406740674,0.0791286457435276
0.0675067506750675,0.07918867597611427
0.0676067606760676,0.07924866492208589
0.0677067706770677,0.0793086126821743
0.06780678067806781,0.07936851935590114
0.06790679067906791,0.07942838504222027
0.06800680068006801,0.0794882098403569
0.06810681068106811,0.0795479938490307
0.06820682068206821,0.07960773716642686
0.06830683068306831,0.07966743988934452
0.06840684068406841,0.07972710211459912
